Year,Element,element_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
2003,11.1183,-0.07269999999999932,0.23879999999999946,-0.2568000000000019,-0.16269999999999918,-0.28249999999999886,0.6928000000000001,0.41219999999999857,1.9153000000000002,-3.747399999999999,-0.9890000000000008,1.1132000000000009,0.6968999999999994,-1.3147000000000002
2004,11.8665,0.7482000000000006,-0.07269999999999932,0.23879999999999946,-0.2568000000000019,-0.16269999999999918,-0.28249999999999886,0.6928000000000001,0.41219999999999857,1.9153000000000002,-3.747399999999999,-0.9890000000000008,1.1132000000000009,0.6968999999999994
2005,12.6037,0.7371999999999996,0.7482000000000006,-0.07269999999999932,0.23879999999999946,-0.2568000000000019,-0.16269999999999918,-0.28249999999999886,0.6928000000000001,0.41219999999999857,1.9153000000000002,-3.747399999999999,-0.9890000000000008,1.1132000000000009
2006,11.9288,-0.6748999999999992,0.7371999999999996,0.7482000000000006,-0.07269999999999932,0.23879999999999946,-0.2568000000000019,-0.16269999999999918,-0.28249999999999886,0.6928000000000001,0.41219999999999857,1.9153000000000002,-3.747399999999999,-0.9890000000000008
2007,11.9916,0.0627999999999993,-0.6748999999999992,0.7371999999999996,0.7482000000000006,-0.07269999999999932,0.23879999999999946,-0.2568000000000019,-0.16269999999999918,-0.28249999999999886,0.6928000000000001,0.41219999999999857,1.9153000000000002,-3.747399999999999
2008,12.5908,0.5991999999999997,0.0627999999999993,-0.6748999999999992,0.7371999999999996,0.7482000000000006,-0.07269999999999932,0.23879999999999946,-0.2568000000000019,-0.16269999999999918,-0.28249999999999886,0.6928000000000001,0.41219999999999857,1.9153000000000002
2009,11.8902,-0.7005999999999997,0.5991999999999997,0.0627999999999993,-0.6748999999999992,0.7371999999999996,0.7482000000000006,-0.07269999999999932,0.23879999999999946,-0.2568000000000019,-0.16269999999999918,-0.28249999999999886,0.6928000000000001,0.41219999999999857
2010,12.082,0.19180000000000064,-0.7005999999999997,0.5991999999999997,0.0627999999999993,-0.6748999999999992,0.7371999999999996,0.7482000000000006,-0.07269999999999932,0.23879999999999946,-0.2568000000000019,-0.16269999999999918,-0.28249999999999886,0.6928000000000001
2011,12.1709,0.08889999999999887,0.19180000000000064,-0.7005999999999997,0.5991999999999997,0.0627999999999993,-0.6748999999999992,0.7371999999999996,0.7482000000000006,-0.07269999999999932,0.23879999999999946,-0.2568000000000019,-0.16269999999999918,-0.28249999999999886
2012,11.9912,-0.17970000000000041,0.08889999999999887,0.19180000000000064,-0.7005999999999997,0.5991999999999997,0.0627999999999993,-0.6748999999999992,0.7371999999999996,0.7482000000000006,-0.07269999999999932,0.23879999999999946,-0.2568000000000019,-0.16269999999999918
2013,12.0795,0.08830000000000027,-0.17970000000000041,0.08889999999999887,0.19180000000000064,-0.7005999999999997,0.5991999999999997,0.0627999999999993,-0.6748999999999992,0.7371999999999996,0.7482000000000006,-0.07269999999999932,0.23879999999999946,-0.2568000000000019
2014,11.3155,-0.7639999999999993,0.08830000000000027,-0.17970000000000041,0.08889999999999887,0.19180000000000064,-0.7005999999999997,0.5991999999999997,0.0627999999999993,-0.6748999999999992,0.7371999999999996,0.7482000000000006,-0.07269999999999932,0.23879999999999946
2015,12.1543,0.8387999999999991,-0.7639999999999993,0.08830000000000027,-0.17970000000000041,0.08889999999999887,0.19180000000000064,-0.7005999999999997,0.5991999999999997,0.0627999999999993,-0.6748999999999992,0.7371999999999996,0.7482000000000006,-0.07269999999999932
2016,12.5234,0.3691000000000013,0.8387999999999991,-0.7639999999999993,0.08830000000000027,-0.17970000000000041,0.08889999999999887,0.19180000000000064,-0.7005999999999997,0.5991999999999997,0.0627999999999993,-0.6748999999999992,0.7371999999999996,0.7482000000000006
2017,11.5682,-0.9552000000000014,0.3691000000000013,0.8387999999999991,-0.7639999999999993,0.08830000000000027,-0.17970000000000041,0.08889999999999887,0.19180000000000064,-0.7005999999999997,0.5991999999999997,0.0627999999999993,-0.6748999999999992,0.7371999999999996
2018,12.0315,0.46330000000000027,-0.9552000000000014,0.3691000000000013,0.8387999999999991,-0.7639999999999993,0.08830000000000027,-0.17970000000000041,0.08889999999999887,0.19180000000000064,-0.7005999999999997,0.5991999999999997,0.0627999999999993,-0.6748999999999992
2019,14.6513,2.6198000000000015,0.46330000000000027,-0.9552000000000014,0.3691000000000013,0.8387999999999991,-0.7639999999999993,0.08830000000000027,-0.17970000000000041,0.08889999999999887,0.19180000000000064,-0.7005999999999997,0.5991999999999997,0.0627999999999993
