Year,Element,element_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12
2003,8.0585,-0.9260000000000002,-0.7340999999999998,0.8303000000000011,-0.9091000000000005,0.1372,0.48709999999999987,-1.030100000000001,1.5128000000000004,-1.774099999999999,0.16119999999999912,-0.8232999999999997,0.5450999999999997,0.4861000000000004
2004,9.4254,1.3668999999999993,-0.9260000000000002,-0.7340999999999998,0.8303000000000011,-0.9091000000000005,0.1372,0.48709999999999987,-1.030100000000001,1.5128000000000004,-1.774099999999999,0.16119999999999912,-0.8232999999999997,0.5450999999999997
2005,8.8017,-0.6236999999999995,1.3668999999999993,-0.9260000000000002,-0.7340999999999998,0.8303000000000011,-0.9091000000000005,0.1372,0.48709999999999987,-1.030100000000001,1.5128000000000004,-1.774099999999999,0.16119999999999912,-0.8232999999999997
2006,9.0707,0.26900000000000013,-0.6236999999999995,1.3668999999999993,-0.9260000000000002,-0.7340999999999998,0.8303000000000011,-0.9091000000000005,0.1372,0.48709999999999987,-1.030100000000001,1.5128000000000004,-1.774099999999999,0.16119999999999912
2007,8.722999999999999,-0.34770000000000145,0.26900000000000013,-0.6236999999999995,1.3668999999999993,-0.9260000000000002,-0.7340999999999998,0.8303000000000011,-0.9091000000000005,0.1372,0.48709999999999987,-1.030100000000001,1.5128000000000004,-1.774099999999999
2008,7.5142,-1.2087999999999992,-0.34770000000000145,0.26900000000000013,-0.6236999999999995,1.3668999999999993,-0.9260000000000002,-0.7340999999999998,0.8303000000000011,-0.9091000000000005,0.1372,0.48709999999999987,-1.030100000000001,1.5128000000000004
2009,7.3437,-0.17049999999999965,-1.2087999999999992,-0.34770000000000145,0.26900000000000013,-0.6236999999999995,1.3668999999999993,-0.9260000000000002,-0.7340999999999998,0.8303000000000011,-0.9091000000000005,0.1372,0.48709999999999987,-1.030100000000001
2010,8.7172,1.3735,-0.17049999999999965,-1.2087999999999992,-0.34770000000000145,0.26900000000000013,-0.6236999999999995,1.3668999999999993,-0.9260000000000002,-0.7340999999999998,0.8303000000000011,-0.9091000000000005,0.1372,0.48709999999999987
2011,8.2074,-0.5098000000000003,1.3735,-0.17049999999999965,-1.2087999999999992,-0.34770000000000145,0.26900000000000013,-0.6236999999999995,1.3668999999999993,-0.9260000000000002,-0.7340999999999998,0.8303000000000011,-0.9091000000000005,0.1372
2012,8.5843,0.3769000000000009,-0.5098000000000003,1.3735,-0.17049999999999965,-1.2087999999999992,-0.34770000000000145,0.26900000000000013,-0.6236999999999995,1.3668999999999993,-0.9260000000000002,-0.7340999999999998,0.8303000000000011,-0.9091000000000005
2013,8.7837,0.1993999999999989,0.3769000000000009,-0.5098000000000003,1.3735,-0.17049999999999965,-1.2087999999999992,-0.34770000000000145,0.26900000000000013,-0.6236999999999995,1.3668999999999993,-0.9260000000000002,-0.7340999999999998,0.8303000000000011
2014,7.9525,-0.8311999999999999,0.1993999999999989,0.3769000000000009,-0.5098000000000003,1.3735,-0.17049999999999965,-1.2087999999999992,-0.34770000000000145,0.26900000000000013,-0.6236999999999995,1.3668999999999993,-0.9260000000000002,-0.7340999999999998
2015,7.7171,-0.2353999999999994,-0.8311999999999999,0.1993999999999989,0.3769000000000009,-0.5098000000000003,1.3735,-0.17049999999999965,-1.2087999999999992,-0.34770000000000145,0.26900000000000013,-0.6236999999999995,1.3668999999999993,-0.9260000000000002
2016,7.8876,0.17049999999999965,-0.2353999999999994,-0.8311999999999999,0.1993999999999989,0.3769000000000009,-0.5098000000000003,1.3735,-0.17049999999999965,-1.2087999999999992,-0.34770000000000145,0.26900000000000013,-0.6236999999999995,1.3668999999999993
2017,7.6288,-0.2587999999999999,0.17049999999999965,-0.2353999999999994,-0.8311999999999999,0.1993999999999989,0.3769000000000009,-0.5098000000000003,1.3735,-0.17049999999999965,-1.2087999999999992,-0.34770000000000145,0.26900000000000013,-0.6236999999999995
2018,7.6532,0.024399999999999977,-0.2587999999999999,0.17049999999999965,-0.2353999999999994,-0.8311999999999999,0.1993999999999989,0.3769000000000009,-0.5098000000000003,1.3735,-0.17049999999999965,-1.2087999999999992,-0.34770000000000145,0.26900000000000013
2019,8.0226,0.3694000000000006,0.024399999999999977,-0.2587999999999999,0.17049999999999965,-0.2353999999999994,-0.8311999999999999,0.1993999999999989,0.3769000000000009,-0.5098000000000003,1.3735,-0.17049999999999965,-1.2087999999999992,-0.34770000000000145
